Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      24/203432      Skipcomment_47104 [314]
-----------------------------------------------
                                  14             Genstmts_106329 <cycle 3> [98]
                                  28             Expr_106838 <cycle 3> [192]
[488]    0.0    0.00    0.00      42         Genblock_110857 <cycle 3> [488]
                0.00    0.00      14/119361      Appf_30076 [20]
                0.00    0.00      14/87564       Torope_30054 [91]
                0.00    0.00      84/5412920     setLengthSeq [44]
                0.00    0.00      14/5372429     unsureAsgnRef [79]
                                  28             Genstmtlistexpr_110646 <cycle 3> [658]
                                  14             Genstmts_106329 <cycle 3> [98]
-----------------------------------------------
                0.00    0.00       1/62          Getconfigpath_46270 [518]
                0.00    0.00      61/62          Completegeneratedfilepath_24122 [393]
[489]    0.0    0.00    0.00      62         Joinpath_16230 [489]
                0.00    0.00     124/2002        Joinpath_16221 [361]
                0.00    0.00      62/418661      copyString [56]
-----------------------------------------------
                0.00    0.00     174/174         Pragma_80094 <cycle 1> [418]
[490]    0.0    0.00    0.00     174         Makeexternimport_79168 [490]
                0.00    0.00     174/70357       Torope_30048 [143]
-----------------------------------------------
                0.00    0.00       1/82          Processcompile_80060 <cycle 1> [564]
                0.00    0.00      21/82          Evalinclude_95954 <cycle 1> [71]
                0.00    0.00      60/82          Getfiletrunk_24132 [472]
[491]    0.0    0.00    0.00      82         Splitfilename_16251 [491]
                0.00    0.00      82/404043      copyStrLast [49]
                0.00    0.00      82/366         copyStr [463]
                0.00    0.00      82/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00      91/91          Pragma_80094 <cycle 1> [418]
[492]    0.0    0.00    0.00      91         Registercompilerproc_62014 [492]
                0.00    0.00      91/120874      Strtableadd_36067 [78]
-----------------------------------------------
                0.00    0.00      13/13          Processswitch_42015 [479]
[493]    0.0    0.00    0.00      13         Processpath_42200 [493]
                0.00    0.00      13/15          Getprefixdir_24130 [528]
                0.00    0.00      52/418661      copyString [56]
                0.00    0.00      13/139         HEX25_13217 [443]
                0.00    0.00      13/24          Unixtonativepath_16248 [795]
-----------------------------------------------
                0.00    0.00     891/891         Gettypedescaux_104377 <cycle 3> [94]
[494]    0.0    0.00    0.00     891         Pushtype_105095 [494]
                0.00    0.00     891/5412920     setLengthSeq [44]
                0.00    0.00     891/6181787     Incl_4810 [47]
-----------------------------------------------
                0.00    0.00      17/17          Parsestmt_47023 <cycle 11> [38]
[495]    0.0    0.00    0.00      17         Parseasm_47575 [495]
                0.00    0.00      34/722532      Addson_33341 [25]
                0.00    0.00      34/295979      Rawgettok_45285 [54]
                0.00    0.00      34/448725      Newnodei_33255 [53]
                0.00    0.00      17/418661      copyString [56]
                0.00    0.00      17/219723      Getlineinfo_45294 [154]
                0.00    0.00      17/81175       Newnodep_47169 [222]
                0.00    0.00      17/203432      Skipcomment_47104 [314]
-----------------------------------------------
                0.00    0.00      60/60          Shouldrecompile_115480 [21]
[496]    0.0    0.00    0.00      60         Toobjfile_40366 [496]
                0.00    0.00      60/182         Changefileext_16271 [445]
-----------------------------------------------
                0.00    0.00     140/140         HEX25_13217 [443]
[497]    0.0    0.00    0.00     140         resizeString [497]
                0.00    0.00     137/865391      Growobj_6406 [26]
-----------------------------------------------
                                   7             Genmagicexpr_110095 <cycle 3> [276]
[498]    0.0    0.00    0.00       7         Genseqelemappend_108531 <cycle 3> [498]
                0.00    0.00       7/119361      Appf_30076 [20]
                0.00    0.00       7/182619      Ropef_30071 [18]
                0.00    0.00       7/139479      Initloc_104122 [73]
                0.00    0.00      14/139004      Rdloc_106646 [337]
                0.00    0.00       7/5372429     unsureAsgnRef [79]
                0.00    0.00      14/116740      Skipvargeneric_58089 [679]
                                  14             Initlocexpr_106844 <cycle 3> [52]
                                  14             Gettypedesc_105262 <cycle 3> [163]
                                   7             Usemagic_104251 <cycle 3> [295]
                                   7             Genassignment_106729 <cycle 3> [105]
-----------------------------------------------
                0.00    0.00      90/90          Semexpr_81073 <cycle 1> [96]
[499]    0.0    0.00    0.00      90         Semdefined_88543 [499]
                0.00    0.00      90/12552       Newintnode_33231 [262]
                0.00    0.00      90/90          Lookupfordefined_88446 [548]
                0.00    0.00      90/382034      asgnRef [144]
                0.00    0.00      90/44002       Checksonslen_67095 [401]
                0.00    0.00      90/20179       Getsystype_62008 [610]
                0.00    0.00      90/104         Isdefined_39012 [774]
-----------------------------------------------
                                   8             Gensetinfo_105706 <cycle 3> [486]
                                  77             Genenuminfo_105621 <cycle 3> [121]
                                  92             Gentypeinfo_105302 <cycle 3> [243]
                                 119             Genobjectinfo_105610 <cycle 3> [350]
[500]    0.0    0.00    0.00     296         Gentypeinfoaux_105376 <cycle 3> [500]
                0.00    0.00     141/70357       Torope_30048 [143]
                0.00    0.00     296/2731349     Sonslen_33324 [148]
                                 296             Gentypeinfoauxbase_105333 <cycle 3> [226]
                                 155             Gentypeinfo_105302 <cycle 3> [243]
-----------------------------------------------
                0.00    0.00      22/22          Semtypenode_81091 <cycle 1> [218]
[501]    0.0    0.00    0.00      22         Newsyms_81042 [501]
                0.00    0.00      22/39592       Newsym_33219 [67]
                0.00    0.00      22/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                                 211             Semexpr_81073 <cycle 1> [96]
[502]    0.0    0.00    0.00     211         Semlowhigh_86764 <cycle 1> [502]
                0.00    0.00     211/75741       Skipvargenericrange_58092 [200]
                0.00    0.00     211/382034      asgnRef [144]
                0.00    0.00     211/1470811     Sonslen_33321 [198]
                0.00    0.00     148/3715846     Addzct_4640 [149]
                0.00    0.00     127/20179       Getsystype_62008 [610]
